region_id,region_name,date,snow_cover
rikaze-kangma,日喀则市康马县,2020-03,2.5454545454545454
rikaze-zhongba,日喀则市仲巴县,2020-03,3.3333333333333335
shannan-cuona,山南市措那县,2020-03,8.666666666666666
ali-gaize,阿里地区改则县,2020-03,0.0
yushu-chengduo,玉树州称多县,2020-03,0.0
yushu-zaduo,玉树州杂多县,2020-03,0.0
guoluo-maqin,果洛州玛沁县,2020-03,0.0
guoluo-jiuzhi,果洛州久治县,2020-03,5.75
haibei-gangcha,海北州刚察县,2020-03,0.0
huangnan-zeku,黄南州泽库县,2020-03,5.176470588235294
ganzi-shiqu,甘孜州石渠县,2020-03,6.846153846153846
ganzi-seda,甘孜州色达县,2020-03,0.0
aba-hongyuan,阿坝州红原县,2020-03,3.7222222222222223
gannan-luqu,甘南州碌曲县,2020-03,0.0
naqu-bange,那曲市班戈县,2020-04,1.2
naqu-seni,那曲市色尼区,2020-04,0.0
naqu-nierong,那曲市聂荣县,2020-04,5.5
naqu-anduo,那曲市安多县,2020-04,0.0
naqu-shenzha,那曲市申扎县,2020-04,0.0
changdu-karuo,昌都市卡若区,2020-04,0.0
changdu-luolong,昌都市洛隆县,2020-04,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-04,0.0
changdu-jiangda,昌都市江达县,2020-04,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-04,0.7391304347826086
rikaze-jiangzi,日喀则市江孜县,2020-04,0.0
rikaze-kangma,日喀则市康马县,2020-04,0.6363636363636364
rikaze-zhongba,日喀则市仲巴县,2020-04,0.0
shannan-cuona,山南市措那县,2020-04,10.0
ali-gaize,阿里地区改则县,2020-04,0.0
yushu-chengduo,玉树州称多县,2020-04,0.0
yushu-zaduo,玉树州杂多县,2020-04,0.0
guoluo-maqin,果洛州玛沁县,2020-04,0.0
guoluo-jiuzhi,果洛州久治县,2020-04,0.0
haibei-gangcha,海北州刚察县,2020-04,0.0
huangnan-zeku,黄南州泽库县,2020-04,1.0833333333333333
ganzi-shiqu,甘孜州石渠县,2020-04,0.0
ganzi-seda,甘孜州色达县,2020-04,3.25
aba-hongyuan,阿坝州红原县,2020-04,2.272727272727273
gannan-luqu,甘南州碌曲县,2020-04,0.0
naqu-bange,那曲市班戈县,2020-05,0.0
naqu-seni,那曲市色尼区,2020-05,0.0
naqu-nierong,那曲市聂荣县,2020-05,15.0
naqu-anduo,那曲市安多县,2020-05,2.6923076923076925
naqu-shenzha,那曲市申扎县,2020-05,0.0
changdu-karuo,昌都市卡若区,2020-05,2.5714285714285716
changdu-luolong,昌都市洛隆县,2020-05,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-05,0.0
changdu-jiangda,昌都市江达县,2020-05,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-05,1.8333333333333333
rikaze-jiangzi,日喀则市江孜县,2020-05,0.0
rikaze-kangma,日喀则市康马县,2020-05,0.0
rikaze-zhongba,日喀则市仲巴县,2020-05,0.0
shannan-cuona,山南市措那县,2020-05,0.0
ali-gaize,阿里地区改则县,2020-05,0.0
yushu-chengduo,玉树州称多县,2020-05,0.0
yushu-zaduo,玉树州杂多县,2020-05,0.0
guoluo-maqin,果洛州玛沁县,2020-05,0.0
guoluo-jiuzhi,果洛州久治县,2020-05,0.0
haibei-gangcha,海北州刚察县,2020-05,0.0
huangnan-zeku,黄南州泽库县,2020-05,3.0
ganzi-shiqu,甘孜州石渠县,2020-05,0.0
ganzi-seda,甘孜州色达县,2020-05,0.0
aba-hongyuan,阿坝州红原县,2020-05,7.285714285714286
gannan-luqu,甘南州碌曲县,2020-05,0.0
naqu-bange,那曲市班戈县,2020-06,3.7222222222222223
naqu-seni,那曲市色尼区,2020-06,0.0
naqu-nierong,那曲市聂荣县,2020-06,0.0
naqu-anduo,那曲市安多县,2020-06,6.5
naqu-shenzha,那曲市申扎县,2020-06,0.0
changdu-karuo,昌都市卡若区,2020-06,0.0
changdu-luolong,昌都市洛隆县,2020-06,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-06,0.0
changdu-jiangda,昌都市江达县,2020-06,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-06,0.0
rikaze-jiangzi,日喀则市江孜县,2020-06,0.0
rikaze-kangma,日喀则市康马县,2020-06,0.0
rikaze-zhongba,日喀则市仲巴县,2020-06,0.0
shannan-cuona,山南市措那县,2020-06,0.0
ali-gaize,阿里地区改则县,2020-06,0.0
yushu-chengduo,玉树州称多县,2020-06,0.0
yushu-zaduo,玉树州杂多县,2020-06,0.0
guoluo-maqin,果洛州玛沁县,2020-06,0.0
guoluo-jiuzhi,果洛州久治县,2020-06,0.0
haibei-gangcha,海北州刚察县,2020-06,0.0
huangnan-zeku,黄南州泽库县,2020-06,0.0
ganzi-shiqu,甘孜州石渠县,2020-06,0.0
ganzi-seda,甘孜州色达县,2020-06,0.0
aba-hongyuan,阿坝州红原县,2020-06,0.0
gannan-luqu,甘南州碌曲县,2020-06,0.0
naqu-bange,那曲市班戈县,2020-07,2.923076923076923
naqu-seni,那曲市色尼区,2020-07,0.0
naqu-nierong,那曲市聂荣县,2020-07,0.0
naqu-anduo,那曲市安多县,2020-07,0.0
naqu-shenzha,那曲市申扎县,2020-07,0.0
changdu-karuo,昌都市卡若区,2020-07,0.0
changdu-luolong,昌都市洛隆县,2020-07,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-07,0.0
changdu-jiangda,昌都市江达县,2020-07,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-07,0.0
rikaze-jiangzi,日喀则市江孜县,2020-07,0.0
rikaze-kangma,日喀则市康马县,2020-07,0.0
rikaze-zhongba,日喀则市仲巴县,2020-07,0.0
shannan-cuona,山南市措那县,2020-07,0.0
ali-gaize,阿里地区改则县,2020-07,0.0
yushu-chengduo,玉树州称多县,2020-07,0.0
yushu-zaduo,玉树州杂多县,2020-07,0.0
guoluo-maqin,果洛州玛沁县,2020-07,0.0
guoluo-jiuzhi,果洛州久治县,2020-07,0.0
haibei-gangcha,海北州刚察县,2020-07,0.0
huangnan-zeku,黄南州泽库县,2020-07,0.0
ganzi-shiqu,甘孜州石渠县,2020-07,0.0
ganzi-seda,甘孜州色达县,2020-07,0.0
aba-hongyuan,阿坝州红原县,2020-07,0.0
gannan-luqu,甘南州碌曲县,2020-07,0.0
naqu-bange,那曲市班戈县,2020-08,0.0
naqu-seni,那曲市色尼区,2020-08,0.0
naqu-nierong,那曲市聂荣县,2020-08,0.0
naqu-anduo,那曲市安多县,2020-08,0.0
naqu-shenzha,那曲市申扎县,2020-08,0.0
changdu-karuo,昌都市卡若区,2020-08,0.0
changdu-luolong,昌都市洛隆县,2020-08,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-08,0.0
changdu-jiangda,昌都市江达县,2020-08,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-08,0.0
rikaze-jiangzi,日喀则市江孜县,2020-08,0.0
rikaze-kangma,日喀则市康马县,2020-08,0.0
rikaze-zhongba,日喀则市仲巴县,2020-08,0.0
shannan-cuona,山南市措那县,2020-08,0.0
ali-gaize,阿里地区改则县,2020-08,0.0
yushu-chengduo,玉树州称多县,2020-08,0.0
yushu-zaduo,玉树州杂多县,2020-08,0.0
guoluo-maqin,果洛州玛沁县,2020-08,0.0
guoluo-jiuzhi,果洛州久治县,2020-08,0.0
haibei-gangcha,海北州刚察县,2020-08,0.0
huangnan-zeku,黄南州泽库县,2020-08,0.0
ganzi-shiqu,甘孜州石渠县,2020-08,0.0
ganzi-seda,甘孜州色达县,2020-08,0.0
aba-hongyuan,阿坝州红原县,2020-08,0.0
gannan-luqu,甘南州碌曲县,2020-08,0.0
naqu-bange,那曲市班戈县,2020-09,0.0
naqu-seni,那曲市色尼区,2020-09,0.0
naqu-nierong,那曲市聂荣县,2020-09,0.0
naqu-anduo,那曲市安多县,2020-09,0.0
naqu-shenzha,那曲市申扎县,2020-09,0.0
changdu-karuo,昌都市卡若区,2020-09,0.0
changdu-luolong,昌都市洛隆县,2020-09,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-09,0.0
changdu-jiangda,昌都市江达县,2020-09,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-09,0.0
rikaze-jiangzi,日喀则市江孜县,2020-09,0.0
rikaze-kangma,日喀则市康马县,2020-09,0.0
rikaze-zhongba,日喀则市仲巴县,2020-09,0.0
shannan-cuona,山南市措那县,2020-09,0.0
ali-gaize,阿里地区改则县,2020-09,0.0
yushu-chengduo,玉树州称多县,2020-09,0.0
yushu-zaduo,玉树州杂多县,2020-09,0.0
guoluo-maqin,果洛州玛沁县,2020-09,0.0
guoluo-jiuzhi,果洛州久治县,2020-09,0.0
haibei-gangcha,海北州刚察县,2020-09,0.0
huangnan-zeku,黄南州泽库县,2020-09,0.0
ganzi-shiqu,甘孜州石渠县,2020-09,0.0
ganzi-seda,甘孜州色达县,2020-09,0.0
aba-hongyuan,阿坝州红原县,2020-09,0.0
gannan-luqu,甘南州碌曲县,2020-09,0.0
naqu-bange,那曲市班戈县,2020-10,0.0
naqu-seni,那曲市色尼区,2020-10,0.0
naqu-nierong,那曲市聂荣县,2020-10,0.0
naqu-anduo,那曲市安多县,2020-10,0.0
naqu-shenzha,那曲市申扎县,2020-10,0.0
changdu-karuo,昌都市卡若区,2020-10,0.0
changdu-luolong,昌都市洛隆县,2020-10,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-10,0.0
changdu-jiangda,昌都市江达县,2020-10,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-10,0.0
rikaze-jiangzi,日喀则市江孜县,2020-10,0.0
rikaze-kangma,日喀则市康马县,2020-10,0.0
rikaze-zhongba,日喀则市仲巴县,2020-10,0.0
shannan-cuona,山南市措那县,2020-10,0.48
ali-gaize,阿里地区改则县,2020-10,0.0
yushu-chengduo,玉树州称多县,2020-10,0.0
yushu-zaduo,玉树州杂多县,2020-10,0.0
guoluo-maqin,果洛州玛沁县,2020-10,5.583333333333333
guoluo-jiuzhi,果洛州久治县,2020-10,0.0
haibei-gangcha,海北州刚察县,2020-10,0.0
huangnan-zeku,黄南州泽库县,2020-10,14.133333333333333
ganzi-shiqu,甘孜州石渠县,2020-10,0.0
ganzi-seda,甘孜州色达县,2020-10,0.0
aba-hongyuan,阿坝州红原县,2020-10,6.5
gannan-luqu,甘南州碌曲县,2020-10,0.0
naqu-bange,那曲市班戈县,2020-11,1.6956521739130435
naqu-seni,那曲市色尼区,2020-11,1.6363636363636365
naqu-nierong,那曲市聂荣县,2020-11,0.0
naqu-anduo,那曲市安多县,2020-11,0.0
naqu-shenzha,那曲市申扎县,2020-11,0.0
changdu-karuo,昌都市卡若区,2020-11,0.0
changdu-luolong,昌都市洛隆县,2020-11,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-11,2.3333333333333335
changdu-jiangda,昌都市江达县,2020-11,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-11,0.0
rikaze-jiangzi,日喀则市江孜县,2020-11,0.0
rikaze-kangma,日喀则市康马县,2020-11,0.0
rikaze-zhongba,日喀则市仲巴县,2020-11,0.0
shannan-cuona,山南市措那县,2020-11,0.46153846153846156
ali-gaize,阿里地区改则县,2020-11,0.0
yushu-chengduo,玉树州称多县,2020-11,0.6
yushu-zaduo,玉树州杂多县,2020-11,0.0
guoluo-maqin,果洛州玛沁县,2020-11,0.0
guoluo-jiuzhi,果洛州久治县,2020-11,8.0
haibei-gangcha,海北州刚察县,2020-11,2.5454545454545454
huangnan-zeku,黄南州泽库县,2020-11,7.555555555555555
ganzi-shiqu,甘孜州石渠县,2020-11,4.571428571428571
ganzi-seda,甘孜州色达县,2020-11,0.0
aba-hongyuan,阿坝州红原县,2020-11,6.733333333333333
gannan-luqu,甘南州碌曲县,2020-11,3.4375
naqu-bange,那曲市班戈县,2020-12,0.0
naqu-seni,那曲市色尼区,2020-12,0.0
naqu-nierong,那曲市聂荣县,2020-12,0.0
naqu-anduo,那曲市安多县,2020-12,0.0
naqu-shenzha,那曲市申扎县,2020-12,0.0
changdu-karuo,昌都市卡若区,2020-12,0.0
changdu-luolong,昌都市洛隆县,2020-12,0.0
changdu-leiwuqi,昌都市类乌齐县,2020-12,2.68
changdu-jiangda,昌都市江达县,2020-12,0.0
rikaze-xietongmen,日喀则市谢通门县,2020-12,0.0
rikaze-jiangzi,日喀则市江孜县,2020-12,0.0
rikaze-kangma,日喀则市康马县,2020-12,0.0
rikaze-zhongba,日喀则市仲巴县,2020-12,0.0
shannan-cuona,山南市措那县,2020-12,0.39285714285714285
ali-gaize,阿里地区改则县,2020-12,0.0
yushu-chengduo,玉树州称多县,2020-12,1.8
yushu-zaduo,玉树州杂多县,2020-12,0.0
guoluo-maqin,果洛州玛沁县,2020-12,0.0
guoluo-jiuzhi,果洛州久治县,2020-12,16.0
haibei-gangcha,海北州刚察县,2020-12,0.0
huangnan-zeku,黄南州泽库县,2020-12,0.0
ganzi-shiqu,甘孜州石渠县,2020-12,0.631578947368421
ganzi-seda,甘孜州色达县,2020-12,7.5
aba-hongyuan,阿坝州红原县,2020-12,0.0
gannan-luqu,甘南州碌曲县,2020-12,0.0
naqu-bange,那曲市班戈县,2021-01,0.5185185185185185
naqu-seni,那曲市色尼区,2021-01,0.0
naqu-nierong,那曲市聂荣县,2021-01,0.0
naqu-anduo,那曲市安多县,2021-01,0.0
naqu-shenzha,那曲市申扎县,2021-01,2.2962962962962963
changdu-karuo,昌都市卡若区,2021-01,0.0
changdu-luolong,昌都市洛隆县,2021-01,0.0
changdu-leiwuqi,昌都市类乌齐县,2021-01,0.0
changdu-jiangda,昌都市江达县,2021-01,0.0
rikaze-xietongmen,日喀则市谢通门县,2021-01,0.0
rikaze-jiangzi,日喀则市江孜县,2021-01,0.0
rikaze-kangma,日喀则市康马县,2021-01,0.0
rikaze-zhongba,日喀则市仲巴县,2021-01,0.0
shannan-cuona,山南市措那县,2021-01,0.0
ali-gaize,阿里地区改则县,2021-01,0.0
yushu-chengduo,玉树州称多县,2021-01,0.0
yushu-zaduo,玉树州杂多县,2021-01,0.0
guoluo-maqin,果洛州玛沁县,2021-01,0.0
guoluo-jiuzhi,果洛州久治县,2021-01,0.0
haibei-gangcha,海北州刚察县,2021-01,0.0
huangnan-zeku,黄南州泽库县,2021-01,0.0
ganzi-shiqu,甘孜州石渠县,2021-01,1.0952380952380953
ganzi-seda,甘孜州色达县,2021-01,1.0
aba-hongyuan,阿坝州红原县,2021-01,0.0
gannan-luqu,甘南州碌曲县,2021-01,0.0
naqu-bange,那曲市班戈县,2021-02,0.9130434782608695
naqu-seni,那曲市色尼区,2021-02,2.409090909090909
naqu-nierong,那曲市聂荣县,2021-02,5.625
naqu-anduo,那曲市安多县,2021-02,0.0
naqu-shenzha,那曲市申扎县,2021-02,3.48
changdu-karuo,昌都市卡若区,2021-02,0.0
changdu-luolong,昌都市洛隆县,2021-02,0.0
changdu-leiwuqi,昌都市类乌齐县,2021-02,0.0
changdu-jiangda,昌都市江达县,2021-02,0.0
rikaze-xietongmen,日喀则市谢通门县,2021-02,0.0
rikaze-jiangzi,日喀则市江孜县,2021-02,0.0
rikaze-kangma,日喀则市康马县,2021-02,0.0
rikaze-zhongba,日喀则市仲巴县,2021-02,0.0
shannan-cuona,山南市措那县,2021-02,0.0
ali-gaize,阿里地区改则县,2021-02,0.0
yushu-chengduo,玉树州称多县,2021-02,0.0
yushu-zaduo,玉树州杂多县,2021-02,0.0
guoluo-maqin,果洛州玛沁县,2021-02,0.0
guoluo-jiuzhi,果洛州久治县,2021-02,3.238095238095238
haibei-gangcha,海北州刚察县,2021-02,0.0
huangnan-zeku,黄南州泽库县,2021-02,10.0
ganzi-shiqu,甘孜州石渠县,2021-02,3.8421052631578947
ganzi-seda,甘孜州色达县,2021-02,0.0
aba-hongyuan,阿坝州红原县,2021-02,6.25
gannan-luqu,甘南州碌曲县,2021-02,0.0
naqu-bange,那曲市班戈县,2021-03,0.0
naqu-seni,那曲市色尼区,2021-03,0.0
naqu-nierong,那曲市聂荣县,2021-03,0.0
naqu-anduo,那曲市安多县,2021-03,0.0
naqu-shenzha,那曲市申扎县,2021-03,0.0
changdu-karuo,昌都市卡若区,2021-03,0.0
changdu-luolong,昌都市洛隆县,2021-03,0.0
changdu-leiwuqi,昌都市类乌齐县,2021-03,0.0
changdu-jiangda,昌都市江达县,2021-03,0.0
rikaze-xietongmen,日喀则市谢通门县,2021-03,0.0
rikaze-jiangzi,日喀则市江孜县,2021-03,0.5384615384615384
rikaze-kangma,日喀则市康马县,2021-03,0.0
rikaze-zhongba,日喀则市仲巴县,2021-03,0.0
shannan-cuona,山南市措那县,2021-03,2.9565217391304346
ali-gaize,阿里地区改则县,2021-03,0.8333333333333334
yushu-chengduo,玉树州称多县,2021-03,0.0
yushu-zaduo,玉树州杂多县,2021-03,0.0
guoluo-maqin,果洛州玛沁县,2021-03,1.65
guoluo-jiuzhi,果洛州久治县,2021-03,0.0
haibei-gangcha,海北州刚察县,2021-03,0.0
huangnan-zeku,黄南州泽库县,2021-03,0.0
ganzi-shiqu,甘孜州石渠县,2021-03,2.5
ganzi-seda,甘孜州色达县,2021-03,0.0
aba-hongyuan,阿坝州红原县,2021-03,0.0
gannan-luqu,甘南州碌曲县,2021-03,5.65
naqu-bange,那曲市班戈县,2021-04,1.625
naqu-seni,那曲市色尼区,2021-04,0.8421052631578947
naqu-nierong,那曲市聂荣县,2021-04,8.0
naqu-anduo,那曲市安多县,2021-04,1.1875
naqu-shenzha,那曲市申扎县,2021-04,0.0
changdu-karuo,昌都市卡若区,2021-04,0.0
changdu-luolong,昌都市洛隆县,2021-04,0.0
changdu-leiwuqi,昌都市类乌齐县,2021-04,0.0
changdu-jiangda,昌都市江达县,2021-04,0.0
rikaze-xietongmen,日喀则市谢通门县,2021-04,0.0
rikaze-jiangzi,日喀则市江孜县,2021-04,0.0
rikaze-kangma,日喀则市康马县,2021-04,0.0
rikaze-zhongba,日喀则市仲巴县,2021-04,0.0
shannan-cuona,山南市措那县,2021-04,14.0
ali-gaize,阿里地区改则县,2021-04,0.0
yushu-chengduo,玉树州称多县,2021-04,0.0
yushu-zaduo,玉树州杂多县,2021-04,0.0
guoluo-maqin,果洛州玛沁县,2021-04,1.5625
guoluo-jiuzhi,果洛州久治县,2021-04,1.0
haibei-gangcha,海北州刚察县,2021-04,7.666666666666667
huangnan-zeku,黄南州泽库县,2021-04,4.0
ganzi-shiqu,甘孜州石渠县,2021-04,0.0
ganzi-seda,甘孜州色达县,2021-04,0.0
aba-hongyuan,阿坝州红原县,2021-04,0.0
gannan-luqu,甘南州碌曲县,2021-04,0.0
naqu-bange,那曲市班戈县,2021-05,7.3125
naqu-seni,那曲市色尼区,2021-05,0.0
naqu-nierong,那曲市聂荣县,2021-05,0.0
naqu-anduo,那曲市安多县,2021-05,7.2727272727272725
naqu-shenzha,那曲市申扎县,2021-05,0.0
changdu-karuo,昌都市卡若区,2021-05,0.0
changdu-luolong,昌都市洛隆县,2021-05,0.0
changdu-leiwuqi,昌都市类乌齐县,2021-05,0.0
changdu-jiangda,昌都市江达县,2021-05,0.0
rikaze-xietongmen,日喀则市谢通门县,2021-05,0.0
rikaze-jiangzi,日喀则市江孜县,2021-05,0.0
rikaze-kangma,日喀则市康马县,2021-05,1.625
rikaze-zhongba,日喀则市仲巴县,2021-05,0.0
shannan-cuona,山南市措那县,2021-05,0.0
ali-gaize,阿里地区改则县,2021-05,0.0
yushu-chengduo,玉树州称多县,2021-05,0.0
yushu-zaduo,玉树州杂多县,2021-05,0.0
guoluo-maqin,果洛州玛沁县,2021-05,0.0
guoluo-jiuzhi,果洛州久治县,2021-05,0.0
haibei-gangcha,海北州刚察县,2021-05,0.0
huangnan-zeku,黄南州泽库县,2021-05,0.0
ganzi-shiqu,甘孜州石渠县,2021-05,0.0
ganzi-seda,甘孜州色达县,2021-05,0.0
aba-hongyuan,阿坝州红原县,2021-05,0.0
gannan-luqu,甘南州碌曲县,2021-05,0.0
naqu-bange,那曲市班戈县,2021-06,3.8823529411764706
naqu-seni,那曲市色尼区,2021-06,0.0
naqu-nierong,那曲市聂荣县,2021-06,0.0
naqu-anduo,那曲市安多县,2021-06,5.636363636363637
naqu-shenzha,那曲市申扎县,2021-06,0.0
changdu-karuo,昌都市卡若区,2021-06,0.0
changdu-luolong,昌都市洛隆县,2021-06,0.0
changdu-leiwuqi,昌都市类乌齐县,2021-06,0.0
changdu-jiangda,昌都市江达县,2021-06,0.0
rikaze-xietongmen,日喀则市谢通门县,2021-06,0.0
rikaze-jiangzi,日喀则市江孜县,2021-06,0.0
rikaze-kangma,日喀则市康马县,2021-06,0.0
rikaze-zhongba,日喀则市仲巴县,2021-06,0.0
shannan-cuona,山南市措那县,2021-06,0.0
ali-gaize,阿里地区改则县,2021-06,0.0
yushu-chengduo,玉树州称多县,2021-06,0.0
yushu-zaduo,玉树州杂多县,2021-06,0.0
guoluo-maqin,果洛州玛沁县,2021-06,0.0
guoluo-jiuzhi,果洛州久治县,2021-06,0.0
haibei-gangcha,海北州刚察县,2021-06,0.0
huangnan-zeku,黄南州泽库县,2021-06,0.0
ganzi-shiqu,甘孜州石渠县,2021-06,0.0
ganzi-seda,甘孜州色达县,2021-06,0.0
aba-hongyuan,阿坝州红原县,2021-06,0.0
gannan-luqu,甘南州碌曲县,2021-06,0.0
naqu-bange,那曲市班戈县,2021-07,0.0
naqu-seni,那曲市色尼区,2021-07,0.0
naqu-nierong,那曲市聂荣县,2021-07,0.0
naqu-anduo,那曲市安多县,2021-07,0.0
naqu-shenzha,那曲市申扎县,2021-07,0.0
changdu-karuo,昌都市卡若区,2021-07,0.0
changdu-luolong,昌都市洛隆县,2021-07,0.0
changdu-leiwuqi,昌都市类乌齐县,2021-07,2.4
changdu-jiangda,昌都市江达县,2021-07,2.5454545454545454
rikaze-xietongmen,日喀则市谢通门县,2021-07,0.0
rikaze-jiangzi,日喀则市江孜县,2021-07,0.0
rikaze-kangma,日喀则市康马县,2021-07,0.0
rikaze-zhongba,日喀则市仲巴县,2021-07,0.0
shannan-cuona,山南市措那县,2021-07,0.0
ali-gaize,阿里地区改则县,2021-07,0.0
yushu-chengduo,玉树州称多县,2021-07,0.0
yushu-zaduo,玉树州杂多县,2021-07,0.0
guoluo-maqin,果洛州玛沁县,2021-07,0.0
guoluo-jiuzhi,果洛州久治县,2021-07,0.0
haibei-gangcha,海北州刚察县,2021-07,0.0
huangnan-zeku,黄南州泽库县,2021-07,0.0
ganzi-shiqu,甘孜州石渠县,2021-07,0.0
ganzi-seda,甘孜州色达县,2021-07,0.0
aba-hongyuan,阿坝州红原县,2021-07,0.0
gannan-luqu,甘南州碌曲县,2021-07,0.0
naqu-bange,那曲市班戈县,2021-08,0.0
naqu-seni,那曲市色尼区,2021-08,0.0
naqu-nierong,那曲市聂荣县,2021-08,0.0
naqu-anduo,那曲市安多县,2021-08,0.0
naqu-shenzha,那曲市申扎县,2021-08,0.0
changdu-karuo,昌都市卡若区,2021-08,0.0
changdu-luolong,昌都市洛隆县,2021-08,0.0
changdu-leiwuqi,昌都市类乌齐县,2021-08,0.0
changdu-jiangda,昌都市江达县,2021-08,1.8333333333333333
rikaze-xietongmen,日喀则市谢通门县,2021-08,0.0
rikaze-jiangzi,日喀则市江孜县,2021-08,0.0
rikaze-kangma,日喀则市康马县,2021-08,0.0
rikaze-zhongba,日喀则市仲巴县,2021-08,0.0
shannan-cuona,山南市措那县,2021-08,1.75
ali-gaize,阿里地区改则县,2021-08,0.0
yushu-chengduo,玉树州称多县,2021-08,0.0
yushu-zaduo,玉树州杂多县,2021-08,0.0
guoluo-maqin,果洛州玛沁县,2021-08,0.0
guoluo-jiuzhi,果洛州久治县,2021-08,0.0
haibei-gangcha,海北州刚察县,2021-08,0.0
huangnan-zeku,黄南州泽库县,2021-08,0.0
ganzi-shiqu,甘孜州石渠县,2021-08,0.0
ganzi-seda,甘孜州色达县,2021-08,0.0
aba-hongyuan,阿坝州红原县,2021-08,0.0
gannan-luqu,甘南州碌曲县,2021-08,0.0
naqu-bange,那曲市班戈县,2021-09,0.7142857142857143
naqu-seni,那曲市色尼区,2021-09,0.0
naqu-nierong,那曲市聂荣县,2021-09,1.6
