region_id,station,observed_at,temperature_c,precipitation_mm_24h,wind_speed_mps,snow_depth_cm,cold_wave_risk,snowstorm_risk,drought_risk,data_source,source_id,dataset_name,is_sample
naqu-seni,CMFD_naqu-seni,2024-08-01 00:00,-12.4,0.22,6.6,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2024-09-01 00:00,-19.4,0.61,3.9,0,高,中,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2024-10-01 00:00,-22.1,0.31,3.8,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2024-11-01 00:00,-23.0,0.52,3.7,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-seni,CMFD_naqu-seni,2024-12-01 00:00,-14.7,0.79,5.0,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-01-01 00:00,-12.6,0.89,5.6,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-02-01 00:00,-2.4,0.8,7.0,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-03-01 00:00,-0.2,0.65,8.1,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-04-01 00:00,2.0,0.39,8.6,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-05-01 00:00,4.9,0.19,8.2,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-06-01 00:00,-1.3,0.18,7.4,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-07-01 00:00,-11.0,0.17,7.6,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-08-01 00:00,-17.3,0.31,4.6,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-09-01 00:00,-23.3,0.17,4.4,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-10-01 00:00,-23.2,0.41,2.9,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-11-01 00:00,-22.1,0.49,4.5,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2023-12-01 00:00,-13.4,0.75,6.0,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-01-01 00:00,-6.9,0.81,5.1,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-02-01 00:00,-5.2,0.71,6.5,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-03-01 00:00,4.5,0.61,6.8,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-04-01 00:00,4.6,0.49,8.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-05-01 00:00,0.9,0.33,7.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-06-01 00:00,-7.4,0.25,9.5,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-07-01 00:00,-7.8,0.06,4.1,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-08-01 00:00,-15.7,0.13,6.1,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-09-01 00:00,-23.2,0.42,4.8,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-10-01 00:00,-20.6,0.36,3.2,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-11-01 00:00,-19.5,0.5,3.9,0,高,低,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-nierong,CMFD_naqu-nierong,2024-12-01 00:00,-15.1,0.96,3.9,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-01-01 00:00,-11.6,0.85,5.9,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-02-01 00:00,-2.2,0.8,6.7,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-03-01 00:00,-0.8,0.68,8.4,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-04-01 00:00,0.8,0.46,7.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-05-01 00:00,3.0,0.21,7.6,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-06-01 00:00,-6.6,0.63,7.9,0,中,中,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-07-01 00:00,-7.8,0.25,6.5,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-08-01 00:00,-17.2,0.15,4.2,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-09-01 00:00,-17.3,0.35,4.4,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-10-01 00:00,-23.9,0.7,2.6,0,高,中,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-11-01 00:00,-21.5,0.63,4.1,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2023-12-01 00:00,-17.0,0.59,5.6,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-01-01 00:00,-12.1,0.73,5.1,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-02-01 00:00,-5.8,0.71,7.3,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-03-01 00:00,-3.3,0.55,9.4,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-04-01 00:00,0.0,0.47,9.9,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-05-01 00:00,-1.5,0.21,8.6,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-06-01 00:00,-3.1,0.19,6.8,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-07-01 00:00,-8.7,0.36,8.2,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-08-01 00:00,-14.3,0.27,6.0,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-09-01 00:00,-18.7,0.29,4.3,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-10-01 00:00,-24.4,0.42,4.9,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-11-01 00:00,-20.2,0.59,4.3,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-anduo,CMFD_naqu-anduo,2024-12-01 00:00,-15.7,0.64,4.8,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-01-01 00:00,-9.3,0.65,5.3,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-02-01 00:00,-5.7,1.09,7.6,0,中,高,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-03-01 00:00,0.3,0.83,7.0,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-04-01 00:00,3.1,0.39,8.4,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-05-01 00:00,-1.0,0.44,7.8,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-06-01 00:00,-3.1,0.12,7.4,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-07-01 00:00,-9.4,0.11,5.4,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-08-01 00:00,-17.4,0.18,4.6,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-09-01 00:00,-17.6,0.17,4.8,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-10-01 00:00,-21.3,0.34,1.8,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-11-01 00:00,-18.4,0.61,5.1,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2023-12-01 00:00,-17.5,0.78,5.1,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-01-01 00:00,-9.9,0.75,6.4,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-02-01 00:00,-3.9,0.82,5.5,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-03-01 00:00,-0.7,0.58,9.0,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-04-01 00:00,3.9,0.46,7.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-05-01 00:00,2.4,0.31,7.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-06-01 00:00,-3.7,0.07,6.6,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-07-01 00:00,-8.5,0.02,3.7,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-08-01 00:00,-14.3,0.06,4.7,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-09-01 00:00,-18.7,0.3,5.5,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-10-01 00:00,-20.0,0.55,5.9,0,高,中,低,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-11-01 00:00,-18.4,0.76,4.4,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
naqu-shenzha,CMFD_naqu-shenzha,2024-12-01 00:00,-13.5,0.62,4.6,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-01-01 00:00,3.3,0.81,3.1,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-02-01 00:00,9.6,0.87,5.2,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-03-01 00:00,16.1,0.77,6.1,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-04-01 00:00,14.5,0.52,4.8,0,低,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-05-01 00:00,9.2,0.4,7.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-06-01 00:00,4.5,0.09,6.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-07-01 00:00,3.4,0.02,3.1,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-08-01 00:00,-7.3,0.2,2.6,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-09-01 00:00,-10.7,0.39,3.7,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-10-01 00:00,-10.5,0.39,1.1,0,高,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-11-01 00:00,-6.1,0.73,1.9,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2023-12-01 00:00,-5.9,0.91,4.3,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-01-01 00:00,1.5,0.91,4.2,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-02-01 00:00,6.9,0.89,6.4,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-03-01 00:00,12.2,0.76,8.4,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-04-01 00:00,9.9,0.47,6.7,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-05-01 00:00,11.4,0.5,7.4,0,低,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-06-01 00:00,5.8,0.1,4.6,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-07-01 00:00,8.5,0.41,3.9,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-08-01 00:00,-5.5,0.09,3.3,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-09-01 00:00,-7.5,0.23,3.5,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-10-01 00:00,-9.0,0.52,1.7,0,中,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-11-01 00:00,-9.8,0.63,0.5,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-karuo,CMFD_changdu-karuo,2024-12-01 00:00,-5.7,0.88,5.1,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-01-01 00:00,-3.1,1.01,3.9,0,中,高,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-02-01 00:00,3.3,0.86,5.9,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-03-01 00:00,10.2,0.68,6.4,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-04-01 00:00,7.3,0.59,4.6,0,低,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-05-01 00:00,7.6,0.41,6.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-06-01 00:00,4.1,0.19,5.5,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-07-01 00:00,2.2,0.15,5.8,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-08-01 00:00,-4.1,0.1,4.2,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-09-01 00:00,-9.3,0.48,2.9,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-10-01 00:00,-13.5,0.66,2.8,0,高,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-11-01 00:00,-13.3,0.73,2.0,0,高,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2023-12-01 00:00,-8.8,0.79,4.3,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-01-01 00:00,-3.8,0.97,4.4,0,中,高,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-02-01 00:00,5.5,0.94,6.1,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-03-01 00:00,11.5,0.67,5.2,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-04-01 00:00,11.1,0.65,5.2,0,低,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-05-01 00:00,11.2,0.42,4.2,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-06-01 00:00,3.8,0.27,6.0,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-07-01 00:00,0.1,0.2,4.9,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-08-01 00:00,-8.8,0.19,3.3,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-09-01 00:00,-7.5,0.3,3.0,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-10-01 00:00,-12.6,0.51,2.3,0,高,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-11-01 00:00,-8.4,0.65,3.6,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-luolong,CMFD_changdu-luolong,2024-12-01 00:00,-4.5,0.95,4.4,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-01-01 00:00,1.3,1.05,5.5,0,低,高,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-02-01 00:00,3.5,0.9,6.0,0,低,中,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-03-01 00:00,6.8,0.99,6.0,0,低,高,中,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-04-01 00:00,10.6,0.54,6.7,0,低,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-05-01 00:00,10.1,0.31,5.9,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-06-01 00:00,2.9,0.19,6.3,0,低,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-07-01 00:00,-0.8,0.17,5.0,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-08-01 00:00,-4.4,0.15,2.4,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-09-01 00:00,-6.4,0.2,3.8,0,中,低,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-10-01 00:00,-14.3,0.54,3.8,0,高,中,低,tpdc,cmfd-v2,CMFD_V0200,false
changdu-leiwuqi,CMFD_changdu-leiwuqi,2023-11-01 00:00,-8.5,0.68,1.4,0,中,中,中,tpdc,cmfd-v2,CMFD_V0200,false
